month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates
2025-03,Maharashtra,Chatrapati Sambhaji Nagar,176.0,2120.0,2296.0
2025-03,Maharashtra,Chhatrapati Sambhajinagar,177.0,1201.0,1378.0
2025-03,Maharashtra,Dharashiv,22.0,141.0,163.0
2025-03,Maharashtra,Dhule,360.0,5210.0,5570.0
2025-03,Maharashtra,Gadchiroli,179.0,2948.0,3127.0
2025-03,Maharashtra,Gondiya,211.0,2310.0,2521.0
2025-03,Maharashtra,Hingoli,193.0,5373.0,5566.0
2025-03,Maharashtra,Jalgaon,914.0,13309.0,14223.0
2025-03,Maharashtra,Jalna,859.0,10497.0,11356.0
2025-03,Maharashtra,Kolhapur,668.0,11979.0,12647.0
2025-03,Maharashtra,Latur,740.0,14317.0,15057.0
2025-03,Maharashtra,Mumbai,1109.0,19852.0,20961.0
2025-03,Maharashtra,Mumbai City,629.0,7495.0,8124.0
2025-03,Maharashtra,Mumbai Suburban,3319.0,33518.0,36837.0
2025-03,Maharashtra,Nagpur,1649.0,18478.0,20127.0
2025-03,Maharashtra,Nanded,917.0,17488.0,18405.0
2025-03,Maharashtra,Nandurbar,321.0,3429.0,3750.0
2025-03,Maharashtra,Nashik,1570.0,22223.0,23793.0
2025-03,Maharashtra,Osmanabad,464.0,12005.0,12469.0
2025-03,Maharashtra,Palghar,1383.0,20062.0,21445.0
2025-03,Maharashtra,Parbhani,492.0,8050.0,8542.0
2025-03,Maharashtra,Pune,4737.0,60551.0,65288.0
2025-03,Maharashtra,Raigad,336.0,3399.0,3735.0
2025-03,Maharashtra,Raigarh,670.0,5894.0,6564.0
2025-03,Maharashtra,Ratnagiri,129.0,2520.0,2649.0
2025-03,Maharashtra,Sangli,238.0,5734.0,5972.0
2025-03,Maharashtra,Satara,452.0,8549.0,9001.0
2025-03,Maharashtra,Sindhudurg,96.0,1703.0,1799.0
2025-03,Maharashtra,Solapur,1193.0,24248.0,25441.0
2025-03,Maharashtra,Thane,4851.0,56486.0,61337.0
2025-03,Maharashtra,Wardha,401.0,3250.0,3651.0
2025-03,Maharashtra,Washim,163.0,2567.0,2730.0
2025-03,Maharashtra,Yavatmal,957.0,16942.0,17899.0
2025-03,Manipur,Bishnupur,532.0,4147.0,4679.0
2025-03,Manipur,Chandel,138.0,722.0,860.0
2025-03,Manipur,Churachandpur,974.0,3426.0,4400.0
2025-03,Manipur,Imphal East,292.0,2082.0,2374.0
2025-03,Manipur,Imphal West,641.0,4785.0,5426.0
2025-03,Manipur,Jiribam,11.0,222.0,233.0
2025-03,Manipur,Senapati,483.0,2545.0,3028.0
2025-03,Manipur,Tamenglong,208.0,1290.0,1498.0
2025-03,Manipur,Thoubal,297.0,1581.0,1878.0
2025-03,Manipur,Ukhrul,10.0,70.0,80.0
2025-03,Meghalaya,East Garo Hills,54.0,2052.0,2106.0
2025-03,Meghalaya,East Jaintia Hills,82.0,714.0,796.0
2025-03,Meghalaya,East Khasi Hills,610.0,4696.0,5306.0
2025-03,Meghalaya,North Garo Hills,36.0,1095.0,1131.0
2025-03,Meghalaya,Ri Bhoi,243.0,2192.0,2435.0
2025-03,Meghalaya,South Garo Hills,74.0,1626.0,1700.0
2025-03,Meghalaya,South West Garo Hills,106.0,3395.0,3501.0
2025-03,Meghalaya,South West Khasi Hills,276.0,2139.0,2415.0
2025-03,Meghalaya,West Garo Hills,201.0,4035.0,4236.0
2025-03,Meghalaya,West Jaintia Hills,436.0,2802.0,3238.0
2025-03,Meghalaya,West Khasi Hills,332.0,2920.0,3252.0
2025-03,Mizoram,Aizawl,495.0,2842.0,3337.0
2025-03,Mizoram,Champhai,136.0,1824.0,1960.0
2025-03,Mizoram,Kolasib,51.0,427.0,478.0
2025-03,Mizoram,Lawngtlai,39.0,461.0,500.0
2025-03,Mizoram,Lunglei,483.0,2019.0,2502.0
2025-03,Mizoram,Mamit,54.0,462.0,516.0
2025-03,Mizoram,Saiha,107.0,706.0,813.0
2025-03,Mizoram,Serchhip,211.0,1153.0,1364.0
2025-03,Nagaland,Chumukedima,40.0,296.0,336.0
2025-03,Nagaland,Dimapur,78.0,628.0,706.0
2025-03,Nagaland,Kiphire,60.0,682.0,742.0
2025-03,Nagaland,Kohima,24.0,448.0,472.0
2025-03,Nagaland,Mokokchung,38.0,782.0,820.0
2025-03,Nagaland,Mon,109.0,745.0,854.0
2025-03,Nagaland,Niuland,27.0,127.0,154.0
2025-03,Nagaland,Peren,61.0,445.0,506.0
2025-03,Nagaland,Tuensang,71.0,766.0,837.0
2025-03,Nagaland,Wokha,70.0,1022.0,1092.0
2025-03,Nagaland,Zunheboto,53.0,498.0,551.0
2025-03,Odisha,Angul,949.0,6762.0,7711.0
2025-03,Odisha,Balangir,878.0,8477.0,9355.0
2025-03,Odisha,Baleshwar,73.0,568.0,641.0
2025-03,Odisha,Baleswar,1929.0,11374.0,13303.0
2025-03,Odisha,Bargarh,406.0,3863.0,4269.0
2025-03,Odisha,Bhadrak,1646.0,9783.0,11429.0
2025-03,Odisha,Boudh,60.0,647.0,707.0
2025-03,Odisha,Cuttack,1131.0,11323.0,12454.0
2025-03,Odisha,Debagarh,247.0,2013.0,2260.0
2025-03,Odisha,Dhenkanal,911.0,5787.0,6698.0
2025-03,Odisha,Gajapati,564.0,4501.0,5065.0
2025-03,Odisha,Ganjam,2736.0,23690.0,26426.0
2025-03,Odisha,JAJPUR,837.0,5413.0,6250.0
2025-03,Odisha,Jagatsinghapur,589.0,4986.0,5575.0
2025-03,Odisha,Jajapur,731.0,5474.0,6205.0
2025-03,Odisha,Jharsuguda,497.0,5421.0,5918.0
2025-03,Odisha,Kalahandi,854.0,9180.0,10034.0
2025-03,Odisha,Kandhamal,809.0,6673.0,7482.0
2025-03,Odisha,Kendrapara,1108.0,8925.0,10033.0
2025-03,Odisha,Kendujhar,1955.0,13968.0,15923.0
2025-03,Odisha,Khorda,1279.0,8291.0,9570.0
2025-03,Odisha,Koraput,689.0,7970.0,8659.0
2025-03,Odisha,Malkangiri,592.0,3754.0,4346.0
2025-03,Odisha,Mayurbhanj,1749.0,14251.0,16000.0
2025-03,Odisha,Nabarangapur,744.0,11973.0,12717.0
2025-03,Odisha,Nayagarh,821.0,6184.0,7005.0
2025-03,Odisha,Nuapada,376.0,3859.0,4235.0
2025-03,Odisha,Puri,478.0,4676.0,5154.0
2025-03,Odisha,Rayagada,810.0,7508.0,8318.0
2025-03,Odisha,Sambalpur,827.0,6163.0,6990.0
2025-03,Odisha,Sonapur,400.0,3539.0,3939.0
2025-03,Odisha,Subarnapur,95.0,1125.0,1220.0
2025-03,Odisha,Sundargarh,45.0,304.0,349.0
2025-03,Odisha,Sundergarh,1669.0,13171.0,14840.0
2025-03,Puducherry,Karaikal,122.0,975.0,1097.0
2025-03,Puducherry,Puducherry,181.0,1636.0,1817.0
2025-03,Punjab,Amritsar,820.0,12956.0,13776.0
2025-03,Punjab,Barnala,176.0,3012.0,3188.0
2025-03,Punjab,Bathinda,144.0,4227.0,4371.0
2025-03,Punjab,Faridkot,132.0,2753.0,2885.0
2025-03,Punjab,Fatehgarh Sahib,161.0,2830.0,2991.0
2025-03,Punjab,Fazilka,255.0,4982.0,5237.0
2025-03,Punjab,Ferozepur,309.0,5148.0,5457.0
2025-03,Punjab,Firozpur,14.0,325.0,339.0
2025-03,Punjab,Gurdaspur,479.0,9536.0,10015.0
2025-03,Punjab,Hoshiarpur,505.0,6535.0,7040.0
2025-03,Punjab,Jalandhar,547.0,8316.0,8863.0
2025-03,Punjab,Kapurthala,62.0,1038.0,1100.0
2025-03,Punjab,Ludhiana,1055.0,15522.0,16577.0
2025-03,Punjab,Malerkotla,168.0,2584.0,2752.0
2025-03,Punjab,Mansa,239.0,5094.0,5333.0
2025-03,Punjab,Moga,182.0,3507.0,3689.0
2025-03,Punjab,Pathankot,149.0,1643.0,1792.0
2025-03,Punjab,Patiala,452.0,8289.0,8741.0
2025-03,Punjab,Rupnagar,139.0,1445.0,1584.0
2025-03,Punjab,SAS Nagar (Mohali),546.0,6803.0,7349.0
2025-03,Punjab,Sangrur,169.0,3693.0,3862.0
2025-03,Punjab,Shaheed Bhagat Singh Nagar,48.0,438.0,486.0
2025-03,Punjab,Sri Muktsar Sahib,478.0,6267.0,6745.0
2025-03,Punjab,Tarn Taran,111.0,3482.0,3593.0
2025-03,Rajasthan,Ajmer,2659.0,36181.0,38840.0
2025-03,Rajasthan,Alwar,3536.0,45472.0,49008.0
2025-03,Rajasthan,Banswara,1005.0,49855.0,50860.0
2025-03,Rajasthan,Baran,1077.0,18280.0,19357.0
2025-03,Rajasthan,Barmer,2476.0,46394.0,48870.0
2025-03,Rajasthan,Bharatpur,1292.0,23236.0,24528.0
2025-03,Rajasthan,Bhilwara,1145.0,34276.0,35421.0
2025-03,Rajasthan,Bikaner,1667.0,16001.0,17668.0
2025-03,Rajasthan,Bundi,817.0,14914.0,15731.0
2025-03,Rajasthan,Chittorgarh,1317.0,23169.0,24486.0
2025-03,Rajasthan,Churu,1066.0,15905.0,16971.0
2025-03,Rajasthan,Dausa,918.0,11327.0,12245.0
2025-03,Rajasthan,Dholpur,1860.0,28689.0,30549.0
2025-03,Rajasthan,Dungarpur,558.0,39666.0,40224.0
2025-03,Rajasthan,Ganganagar,1553.0,25868.0,27421.0
2025-03,Rajasthan,Hanumangarh,1496.0,22061.0,23557.0
2025-03,Rajasthan,Jaipur,4788.0,43258.0,48046.0
2025-03,Rajasthan,Jaisalmer,56.0,557.0,613.0
2025-03,Rajasthan,Jalor,1573.0,34756.0,36329.0
2025-03,Rajasthan,Jhalawar,1813.0,42878.0,44691.0
2025-03,Rajasthan,Jhunjhunun,916.0,11953.0,12869.0
2025-03,Rajasthan,Jodhpur,2383.0,42539.0,44922.0
2025-03,Rajasthan,Karauli,1551.0,16077.0,17628.0
2025-03,Rajasthan,Kota,1816.0,26479.0,28295.0
2025-03,Rajasthan,Nagaur,1794.0,29692.0,31486.0
2025-03,Rajasthan,Pali,526.0,12323.0,12849.0
2025-03,Rajasthan,Pratapgarh,449.0,13068.0,13517.0
2025-03,Rajasthan,Rajsamand,813.0,12007.0,12820.0
2025-03,Rajasthan,Sawai Madhopur,830.0,8592.0,9422.0
2025-03,Rajasthan,Sikar,1950.0,16511.0,18461.0
2025-03,Rajasthan,Sirohi,636.0,11026.0,11662.0
2025-03,Rajasthan,Tonk,714.0,8770.0,9484.0
2025-03,Rajasthan,Udaipur,1782.0,42758.0,44540.0
2025-03,Sikkim,East,55.0,1124.0,1179.0
2025-03,Sikkim,East Sikkim,79.0,691.0,770.0
2025-03,Sikkim,South,17.0,612.0,629.0
2025-03,Sikkim,South Sikkim,14.0,132.0,146.0
2025-03,Sikkim,West Sikkim,75.0,572.0,647.0
2025-03,Tamil Nadu,Ariyalur,255.0,3703.0,3958.0
2025-03,Tamil Nadu,Chengalpattu,236.0,2133.0,2369.0
2025-03,Tamil Nadu,Chennai,1794.0,20542.0,22336.0
2025-03,Tamil Nadu,Coimbatore,1444.0,18486.0,19930.0
2025-03,Tamil Nadu,Cuddalore,926.0,17224.0,18150.0
2025-03,Tamil Nadu,Dharmapuri,771.0,8844.0,9615.0
2025-03,Tamil Nadu,Dindigul,1098.0,12092.0,13190.0
2025-03,Tamil Nadu,Erode,716.0,12607.0,13323.0
2025-03,Tamil Nadu,Kallakurichi,276.0,1757.0,2033.0
2025-03,Tamil Nadu,Kancheepuram,2095.0,26434.0,28529.0
2025-03,Tamil Nadu,Kanniyakumari,765.0,7697.0,8462.0
2025-03,Tamil Nadu,Kanyakumari,1237.0,5187.0,6424.0
2025-03,Tamil Nadu,Karur,268.0,4046.0,4314.0
2025-03,Tamil Nadu,Krishnagiri,1199.0,12112.0,13311.0
2025-03,Tamil Nadu,Madurai,1824.0,20044.0,21868.0
2025-03,Tamil Nadu,Mayiladuthurai,78.0,518.0,596.0
2025-03,Tamil Nadu,Nagapattinam,124.0,2465.0,2589.0
2025-03,Tamil Nadu,Namakkal,518.0,6383.0,6901.0
2025-03,Tamil Nadu,Perambalur,172.0,2189.0,2361.0
2025-03,Tamil Nadu,Pudukkottai,554.0,7778.0,8332.0
2025-03,Tamil Nadu,Ramanathapuram,439.0,5204.0,5643.0
2025-03,Tamil Nadu,Ranipet,22.0,87.0,109.0
2025-03,Tamil Nadu,Salem,1338.0,18534.0,19872.0
2025-03,Tamil Nadu,Sivaganga,410.0,4163.0,4573.0
2025-03,Tamil Nadu,Tenkasi,333.0,1779.0,2112.0
2025-03,Tamil Nadu,Thanjavur,975.0,14143.0,15118.0
2025-03,Tamil Nadu,The Nilgiris,105.0,1125.0,1230.0
2025-03,Tamil Nadu,Theni,331.0,5045.0,5376.0
2025-03,Tamil Nadu,Thiruvarur,372.0,5023.0,5395.0
2025-03,Tamil Nadu,Thoothukkudi,611.0,6484.0,7095.0
2025-03,Tamil Nadu,Tiruchirappalli,1124.0,13145.0,14269.0
2025-03,Tamil Nadu,Tirunelveli,1861.0,14015.0,15876.0
2025-03,Tamil Nadu,Tirupattur,210.0,1537.0,1747.0
2025-03,Tamil Nadu,Tiruppur,1119.0,13109.0,14228.0
2025-03,Tamil Nadu,Tiruvallur,2162.0,24601.0,26763.0
2025-03,Tamil Nadu,Tiruvannamalai,764.0,11916.0,12680.0
2025-03,Tamil Nadu,Vellore,971.0,12884.0,13855.0
2025-03,Tamil Nadu,Villupuram,535.0,4479.0,5014.0
2025-03,Tamil Nadu,Viluppuram,57.0,924.0,981.0
2025-03,Tamil Nadu,Virudhunagar,770.0,7200.0,7970.0
2025-03,Telangana,Adilabad,1052.0,6456.0,7508.0
2025-03,Telangana,Bhadradri Kothagudem,774.0,5337.0,6111.0
2025-03,Telangana,Hanumakonda,158.0,1705.0,1863.0
2025-03,Telangana,Hyderabad,4765.0,22940.0,27705.0
2025-03,Telangana,Jagitial,217.0,1093.0,1310.0
2025-03,Telangana,Jangaon,15.0,24.0,39.0
2025-03,Telangana,Jangoan,109.0,1088.0,1197.0
2025-03,Telangana,Jayashankar Bhupalpally,309.0,4039.0,4348.0
2025-03,Telangana,Jogulamba Gadwal,1406.0,3354.0,4760.0
2025-03,Telangana,K.v. Rangareddy,5154.0,26910.0,32064.0
2025-03,Telangana,Kamareddy,538.0,1741.0,2279.0
2025-03,Telangana,Karimnagar,2570.0,14135.0,16705.0
2025-03,Telangana,Khammam,949.0,7988.0,8937.0
2025-03,Telangana,Komaram Bheem,428.0,3132.0,3560.0
2025-03,Telangana,Mahabubabad,439.0,3142.0,3581.0
2025-03,Telangana,Mahabubnagar,4149.0,11229.0,15378.0
2025-03,Telangana,Mancherial,317.0,2347.0,2664.0
2025-03,Telangana,Medak,1881.0,6429.0,8310.0
2025-03,Telangana,Medchal-malkajgiri,2232.0,11729.0,13961.0
2025-03,Telangana,Medchal?malkajgiri,70.0,204.0,274.0
2025-03,Telangana,Mulugu,292.0,2680.0,2972.0
2025-03,Telangana,Nagarkurnool,854.0,3338.0,4192.0
2025-03,Telangana,Nalgonda,2220.0,11788.0,14008.0
2025-03,Telangana,Narayanpet,371.0,1829.0,2200.0
2025-03,Telangana,Nirmal,325.0,1662.0,1987.0
2025-03,Telangana,Nizamabad,2421.0,9754.0,12175.0
2025-03,Telangana,Peddapalli,116.0,1016.0,1132.0
2025-03,Telangana,Rajanna Sircilla,191.0,1109.0,1300.0
2025-03,Telangana,Rangareddy,90.0,790.0,880.0
2025-03,Telangana,Sangareddy,891.0,3095.0,3986.0
2025-03,Telangana,Siddipet,630.0,2140.0,2770.0
2025-03,Telangana,Suryapet,274.0,2640.0,2914.0
2025-03,Telangana,Vikarabad,870.0,2868.0,3738.0
2025-03,Telangana,Wanaparthy,1033.0,4899.0,5932.0
2025-03,Telangana,Warangal,1006.0,3508.0,4514.0
2025-03,Telangana,Warangal Rural,164.0,2034.0,2198.0
2025-03,Telangana,Warangal Urban,502.0,3490.0,3992.0
2025-03,Telangana,Yadadri.,621.0,7810.0,8431.0
2025-03,Tripura,Dhalai,154.0,2381.0,2535.0
2025-03,Tripura,Gomati,224.0,1603.0,1827.0
2025-03,Tripura,Khowai,46.0,630.0,676.0
2025-03,Tripura,North Tripura,280.0,2942.0,3222.0
2025-03,Tripura,Sepahijala,182.0,3556.0,3738.0
2025-03,Tripura,South Tripura,391.0,7047.0,7438.0
2025-03,Tripura,Unakoti,151.0,574.0,725.0
2025-03,Tripura,West Tripura,488.0,9743.0,10231.0
2025-03,Uttar Pradesh,Agra,1557.0,15631.0,17188.0
2025-03,Uttar Pradesh,Aligarh,2517.0,33914.0,36431.0
2025-03,Uttar Pradesh,Allahabad,2757.0,34726.0,37483.0
2025-03,Uttar Pradesh,Ambedkar Nagar,1234.0,13522.0,14756.0
2025-03,Uttar Pradesh,Amethi,1135.0,16904.0,18039.0
2025-03,Uttar Pradesh,Amroha,924.0,14597.0,15521.0
2025-03,Uttar Pradesh,Auraiya,778.0,9174.0,9952.0
2025-03,Uttar Pradesh,Ayodhya,350.0,3139.0,3489.0
2025-03,Uttar Pradesh,Azamgarh,2926.0,32350.0,35276.0
2025-03,Uttar Pradesh,Baghpat,633.0,6617.0,7250.0
2025-03,Uttar Pradesh,Bahraich,1323.0,20672.0,21995.0
2025-03,Uttar Pradesh,Ballia,1630.0,17216.0,18846.0
2025-03,Uttar Pradesh,Balrampur,950.0,17099.0,18049.0
2025-03,Uttar Pradesh,Banda,443.0,8899.0,9342.0
2025-03,Uttar Pradesh,Bara Banki,1024.0,18727.0,19751.0
2025-03,Uttar Pradesh,Bareilly,1882.0,23123.0,25005.0
2025-03,Uttar Pradesh,Basti,1255.0,16857.0,18112.0
2025-03,Uttar Pradesh,Bhadohi,554.0,5238.0,5792.0
2025-03,Uttar Pradesh,Bijnor,1884.0,23265.0,25149.0
2025-03,Uttar Pradesh,Budaun,2851.0,43793.0,46644.0
2025-03,Uttar Pradesh,Bulandshahr,2970.0,29824.0,32794.0
2025-03,Uttar Pradesh,Chandauli,1423.0,15292.0,16715.0
2025-03,Uttar Pradesh,Chitrakoot,478.0,9337.0,9815.0
2025-03,Uttar Pradesh,Deoria,1235.0,14289.0,15524.0
2025-03,Uttar Pradesh,Etah,550.0,8281.0,8831.0
2025-03,Uttar Pradesh,Etawah,720.0,8249.0,8969.0
2025-03,Uttar Pradesh,Faizabad,885.0,12287.0,13172.0
2025-03,Uttar Pradesh,Farrukhabad,713.0,10635.0,11348.0
2025-03,Uttar Pradesh,Fatehpur,1025.0,19371.0,20396.0
2025-03,Uttar Pradesh,Firozabad,1116.0,18019.0,19135.0
2025-03,Uttar Pradesh,Gautam Buddha Nagar,2463.0,20768.0,23231.0
2025-03,Uttar Pradesh,Ghaziabad,3868.0,40951.0,44819.0
2025-03,Uttar Pradesh,Ghazipur,3649.0,33956.0,37605.0
2025-03,Uttar Pradesh,Gonda,1694.0,30395.0,32089.0
2025-03,Uttar Pradesh,Gorakhpur,3789.0,35010.0,38799.0
2025-03,Uttar Pradesh,Hamirpur,281.0,5785.0,6066.0
2025-03,Uttar Pradesh,Hapur,592.0,6821.0,7413.0
2025-03,Uttar Pradesh,Hardoi,1631.0,29258.0,30889.0
2025-03,Uttar Pradesh,Hathras,1127.0,13661.0,14788.0
2025-03,Uttar Pradesh,Jalaun,469.0,11019.0,11488.0
2025-03,Uttar Pradesh,Jaunpur,2842.0,32840.0,35682.0
2025-03,Uttar Pradesh,Jhansi,867.0,15419.0,16286.0
2025-03,Uttar Pradesh,Kannauj,942.0,11128.0,12070.0
2025-03,Uttar Pradesh,Kanpur Dehat,1247.0,18966.0,20213.0
2025-03,Uttar Pradesh,Kanpur Nagar,1677.0,22754.0,24431.0
2025-03,Uttar Pradesh,Kasganj,423.0,5848.0,6271.0
2025-03,Uttar Pradesh,Kaushambi,1414.0,16744.0,18158.0
2025-03,Uttar Pradesh,Kheri,1959.0,45348.0,47307.0
2025-03,Uttar Pradesh,Kushinagar,4494.0,46130.0,50624.0
2025-03,Uttar Pradesh,Lalitpur,973.0,13794.0,14767.0
2025-03,Uttar Pradesh,Lucknow,2449.0,28887.0,31336.0
2025-03,Uttar Pradesh,Maharajganj,2448.0,31745.0,34193.0
2025-03,Uttar Pradesh,Mahoba,231.0,4552.0,4783.0
2025-03,Uttar Pradesh,Mainpuri,1189.0,17572.0,18761.0
2025-03,Uttar Pradesh,Mathura,1917.0,22980.0,24897.0
2025-03,Uttar Pradesh,Mau,1203.0,11429.0,12632.0
2025-03,Uttar Pradesh,Meerut,2085.0,27729.0,29814.0
2025-03,Uttar Pradesh,Mirzapur,1320.0,18920.0,20240.0
2025-03,Uttar Pradesh,Moradabad,818.0,12405.0,13223.0
2025-03,Uttar Pradesh,Muzaffarnagar,1477.0,17835.0,19312.0
2025-03,Uttar Pradesh,Pilibhit,1871.0,27622.0,29493.0
2025-03,Uttar Pradesh,Pratapgarh,1600.0,22398.0,23998.0
2025-03,Uttar Pradesh,Prayagraj,587.0,5020.0,5607.0
2025-03,Uttar Pradesh,Rae Bareli,1874.0,25684.0,27558.0
2025-03,Uttar Pradesh,Rampur,1511.0,17485.0,18996.0
2025-03,Uttar Pradesh,Saharanpur,921.0,13108.0,14029.0
2025-03,Uttar Pradesh,Sambhal,1246.0,23638.0,24884.0
2025-03,Uttar Pradesh,Sant Kabir Nagar,1561.0,19610.0,21171.0
2025-03,Uttar Pradesh,Sant Ravidas Nagar,678.0,8452.0,9130.0
2025-03,Uttar Pradesh,Shahjahanpur,1150.0,16469.0,17619.0
2025-03,Uttar Pradesh,Shamli,996.0,10664.0,11660.0
2025-03,Uttar Pradesh,Shrawasti,1164.0,20817.0,21981.0
2025-03,Uttar Pradesh,Siddharthnagar,1096.0,12884.0,13980.0
2025-03,Uttar Pradesh,Sitapur,2414.0,43343.0,45757.0
2025-03,Uttar Pradesh,Sonbhadra,1289.0,19593.0,20882.0
2025-03,Uttar Pradesh,Sultanpur,1211.0,14436.0,15647.0
2025-03,Uttar Pradesh,Unnao,1332.0,25162.0,26494.0
2025-03,Uttar Pradesh,Varanasi,3215.0,31405.0,34620.0
2025-03,Uttarakhand,Almora,375.0,3175.0,3550.0
2025-03,Uttarakhand,Bageshwar,177.0,1423.0,1600.0
2025-03,Uttarakhand,Chamoli,258.0,3443.0,3701.0
2025-03,Uttarakhand,Champawat,233.0,2151.0,2384.0
2025-03,Uttarakhand,Dehradun,1239.0,11654.0,12893.0
2025-03,Uttarakhand,Haridwar,1354.0,12144.0,13498.0
2025-03,Uttarakhand,Nainital,461.0,3813.0,4274.0
2025-03,Uttarakhand,Pauri Garhwal,202.0,2422.0,2624.0
2025-03,Uttarakhand,Pithoragarh,274.0,3026.0,3300.0
2025-03,Uttarakhand,Rudraprayag,228.0,2235.0,2463.0
2025-03,Uttarakhand,Tehri Garhwal,520.0,4302.0,4822.0
2025-03,Uttarakhand,Udham Singh Nagar,1846.0,14823.0,16669.0
2025-03,Uttarakhand,Uttarkashi,93.0,962.0,1055.0
2025-03,West Bengal,Alipurduar,122.0,960.0,1082.0
2025-03,West Bengal,Bankura,1015.0,13489.0,14504.0
2025-03,West Bengal,Barddhaman,750.0,13676.0,14426.0
2025-03,West Bengal,Birbhum,1418.0,17389.0,18807.0
2025-03,West Bengal,Cooch Behar,678.0,9194.0,9872.0
2025-03,West Bengal,Dakshin Dinajpur,447.0,7100.0,7547.0
2025-03,West Bengal,Darjeeling,514.0,9207.0,9721.0
2025-03,West Bengal,Hooghly,1103.0,21273.0,22376.0
2025-03,West Bengal,Howrah,991.0,18558.0,19549.0
2025-03,West Bengal,Jalpaiguri,670.0,15208.0,15878.0
2025-03,West Bengal,Jhargram,243.0,1940.0,2183.0
2025-03,West Bengal,Kalimpong,46.0,312.0,358.0
2025-03,West Bengal,Kolkata,537.0,14850.0,15387.0
2025-03,West Bengal,Malda,2189.0,24502.0,26691.0
2025-03,West Bengal,Murshidabad,2828.0,35361.0,38189.0
2025-03,West Bengal,Nadia,1112.0,21546.0,22658.0
2025-03,West Bengal,North 24 Parganas,2631.0,46929.0,49560.0
2025-03,West Bengal,Paschim Bardhaman,373.0,3600.0,3973.0
2025-03,West Bengal,Paschim Medinipur,1482.0,20281.0,21763.0
2025-03,West Bengal,Purba Bardhaman,768.0,6342.0,7110.0
2025-03,West Bengal,Purba Medinipur,1666.0,17053.0,18719.0
2025-03,West Bengal,Puruliya,1202.0,15412.0,16614.0
2025-03,West Bengal,South 24 Parganas,3564.0,54240.0,57804.0
2025-03,West Bengal,Uttar Dinajpur,1093.0,17004.0,18097.0
2025-04,Andhra Pradesh,Ananthapuramu,334.0,1401.0,1735.0
2025-04,Andhra Pradesh,Annamayya,314.0,1706.0,2020.0
2025-04,Andhra Pradesh,Chittoor,225.0,1103.0,1328.0
2025-04,Andhra Pradesh,East Godavari,380.0,3330.0,3710.0
2025-04,Andhra Pradesh,Guntur,768.0,6552.0,7320.0
2025-04,Andhra Pradesh,Krishna,63.0,485.0,548.0
2025-04,Andhra Pradesh,Kurnool,1312.0,7728.0,9040.0
2025-04,Andhra Pradesh,Nandyal,84.0,474.0,558.0
2025-04,Andhra Pradesh,Sri Sathya Sai,138.0,388.0,526.0
2025-04,Andhra Pradesh,Srikakulam,471.0,2201.0,2672.0
2025-04,Andhra Pradesh,Visakhapatnam,740.0,5497.0,6237.0
2025-04,Andhra Pradesh,West Godavari,391.0,2613.0,3004.0
2025-04,Andhra Pradesh,Y. S. R,261.0,1270.0,1531.0
2025-04,Assam,Bongaigaon,257.0,2763.0,3020.0
2025-04,Bihar,Bhagalpur,930.0,4372.0,5302.0
2025-04,Bihar,Katihar,1274.0,8724.0,9998.0
2025-04,Chandigarh,Chandigarh,2854.0,8190.0,11044.0
2025-04,Chhattisgarh,Balod,230.0,1209.0,1439.0
2025-04,Chhattisgarh,Baloda Bazar,126.0,3568.0,3694.0
2025-04,Chhattisgarh,Bastar,200.0,1623.0,1823.0
2025-04,Chhattisgarh,Bemetara,270.0,3214.0,3484.0
2025-04,Chhattisgarh,Bilaspur,208.0,2508.0,2716.0
2025-04,Chhattisgarh,Durg,1119.0,4996.0,6115.0
2025-04,Chhattisgarh,Janjgir-champa,140.0,1759.0,1899.0
2025-04,Chhattisgarh,Jashpur,160.0,707.0,867.0
2025-04,Chhattisgarh,Korba,250.0,3620.0,3870.0
2025-04,Chhattisgarh,Koriya,153.0,756.0,909.0
2025-04,Chhattisgarh,Mahasamund,179.0,2715.0,2894.0
2025-04,Chhattisgarh,Raigarh,167.0,1378.0,1545.0
2025-04,Chhattisgarh,Raipur,556.0,5840.0,6396.0
2025-04,Chhattisgarh,Rajnandgaon,255.0,2616.0,2871.0
2025-04,Chhattisgarh,Surguja,833.0,7328.0,8161.0
2025-04,Dadra and Nagar Haveli,Dadra and Nagar Haveli,78.0,483.0,561.0
2025-04,Delhi,Central Delhi,1112.0,9622.0,10734.0
2025-04,Delhi,East Delhi,5659.0,25642.0,31301.0
2025-04,Delhi,North Delhi,1453.0,11291.0,12744.0
2025-04,Delhi,North East Delhi,7128.0,25034.0,32162.0
2025-04,Delhi,North West Delhi,7582.0,46262.0,53844.0
2025-04,Delhi,Shahdara,728.0,2966.0,3694.0
2025-04,Delhi,South Delhi,5274.0,36551.0,41825.0
2025-04,Delhi,South West Delhi,3872.0,25820.0,29692.0
2025-04,Delhi,West Delhi,6499.0,41588.0,48087.0
2025-04,Gujarat,Ahmedabad,1829.0,15731.0,17560.0
2025-04,Gujarat,Gandhinagar,256.0,2318.0,2574.0
2025-04,Gujarat,Kachchh,409.0,2412.0,2821.0
2025-04,Gujarat,Mahesana,155.0,818.0,973.0
2025-04,Gujarat,Morbi,176.0,1087.0,1263.0
2025-04,Gujarat,Narmada,41.0,185.0,226.0
